time_s,pos_turns,pos_deg,normalized,velocity_turns_s,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,effective_current_lim_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,power_loss_W,active_errors
121.165,-0.23634,-85.1,0.000,-0.003,0.0000,0.0000,0.0015,0.000,40.000,41.4,42.2,18.28,0.000,0.00,-0.00,-0.00,0
121.197,-0.23636,-85.1,0.000,-0.000,0.0000,0.0000,-0.0020,0.000,40.000,41.4,42.2,18.26,-0.000,-0.00,-0.00,-0.00,0
121.222,-0.23635,-85.1,0.000,-0.001,0.0000,0.0000,-0.0008,0.000,40.000,41.3,42.2,18.28,-0.000,0.00,-0.00,-0.00,0
121.248,-0.23636,-85.1,0.000,-0.006,0.0000,0.0000,-0.0026,0.000,40.000,41.3,42.2,18.28,0.000,-0.00,-0.00,-0.00,0
121.275,-0.23638,-85.1,0.000,-0.010,0.0000,0.0000,0.0005,0.000,40.000,41.3,42.2,18.27,-0.000,0.00,-0.00,-0.00,0
121.305,-0.23635,-85.1,0.000,0.013,0.0000,0.0000,0.0021,0.000,40.000,41.3,42.2,18.27,0.000,-0.00,-0.00,0.00,0
121.331,-0.23638,-85.1,0.000,0.000,0.0000,0.0000,0.0041,0.000,40.000,41.3,42.2,18.28,-0.000,-0.01,-0.00,0.00,0
121.362,-0.23636,-85.1,0.000,0.007,0.0000,0.0000,-0.0016,0.000,40.000,41.3,42.2,18.27,0.000,0.00,-0.00,0.00,0
121.392,-0.23638,-85.1,0.000,-0.013,0.0000,0.0000,-0.0016,0.000,40.000,41.3,42.2,18.27,0.000,-0.00,-0.00,0.00,0
121.422,-0.23639,-85.1,0.000,-0.008,0.0000,0.0000,0.0015,0.000,40.000,41.3,42.2,18.28,0.000,-0.00,0.00,0.00,0
121.449,-0.23637,-85.1,0.000,0.012,0.0000,0.0000,0.0064,0.000,40.000,41.3,42.2,18.27,-0.000,0.00,-0.00,0.00,0
121.479,-0.23639,-85.1,0.000,-0.003,0.0000,0.0000,-0.0045,0.000,40.000,41.3,42.2,18.28,-0.000,-0.00,0.00,-0.00,0
121.504,-0.23638,-85.1,0.000,-0.003,0.0000,0.0000,-0.0017,0.000,40.000,41.3,42.2,18.27,0.000,0.00,0.00,-0.00,0
121.531,-0.23639,-85.1,0.000,-0.002,0.0000,0.0000,-0.0004,0.000,40.000,41.3,42.2,18.28,0.000,-0.00,0.00,-0.00,0
121.558,-0.23639,-85.1,0.000,-0.003,0.0000,0.0000,-0.0009,0.000,40.000,41.3,42.2,18.28,-0.000,0.00,-0.00,0.00,0
121.585,-0.23638,-85.1,0.000,0.006,0.0000,0.0000,0.0010,0.000,40.000,41.3,42.2,18.27,-0.000,-0.00,0.00,0.00,0
121.615,-0.23639,-85.1,0.000,0.000,0.0000,0.0000,-0.0011,0.000,40.000,41.3,42.2,18.28,-0.000,0.00,0.00,-0.00,0
121.645,-0.23639,-85.1,0.000,0.001,0.0000,0.0000,-0.0018,0.000,40.000,41.3,42.2,18.27,-0.000,0.00,-0.00,-0.00,0
121.670,-0.23639,-85.1,0.000,0.005,0.0000,0.0000,-0.0065,0.000,40.000,41.3,42.2,18.27,-0.000,-0.00,-0.00,-0.00,0
121.697,-0.23633,-85.1,0.000,0.003,0.0000,0.0000,0.0021,0.000,40.000,41.3,42.2,18.27,-0.000,-0.00,-0.00,-0.00,0
121.728,-0.23634,-85.1,0.000,-0.008,0.0000,0.0000,0.0052,0.000,40.000,41.3,42.2,18.27,-0.000,0.00,-0.00,-0.00,0
121.756,-0.23632,-85.1,0.000,0.002,0.0000,0.0000,-0.0044,0.000,40.000,41.3,42.2,18.27,0.000,-0.00,0.00,0.00,0
121.787,-0.23630,-85.1,0.000,-0.002,0.0000,0.0000,0.0018,0.000,40.000,41.3,42.2,18.27,-0.000,-0.00,-0.00,0.00,0
121.815,-0.23629,-85.1,0.000,-0.006,0.0000,0.0000,0.0020,0.000,40.000,41.3,42.2,18.27,0.000,-0.00,-0.00,0.00,0
121.847,-0.23628,-85.1,0.000,0.002,0.0000,0.0000,0.0013,0.000,40.000,41.3,42.2,18.27,0.000,-0.00,-0.00,-0.00,0
121.877,-0.23627,-85.1,0.000,0.002,0.0000,0.0000,0.0057,0.000,40.000,41.3,42.2,18.27,-0.000,0.00,0.00,-0.00,0
121.908,-0.23627,-85.1,0.000,0.000,0.0000,0.0000,-0.0040,0.000,40.000,41.2,42.2,18.27,-0.000,-0.00,-0.00,0.00,0
121.937,-0.23627,-85.1,0.000,-0.001,0.0000,0.0000,0.0062,0.000,40.000,41.2,42.2,18.26,-0.000,0.00,-0.00,-0.00,0
121.965,-0.23621,-85.0,0.000,0.007,0.0000,0.0000,-0.0048,0.000,40.000,41.2,42.2,18.27,-0.000,0.00,-0.00,-0.00,0
121.995,-0.23621,-85.0,0.000,-0.000,0.0000,0.0000,0.0045,0.000,40.000,41.2,42.2,18.27,-0.000,-0.00,-0.00,0.00,0
122.025,-0.23621,-85.0,0.000,-0.001,0.0000,0.0000,-0.0007,0.000,40.000,41.2,42.1,18.27,0.000,-0.00,0.00,-0.00,0
122.056,-0.23621,-85.0,0.000,-0.000,0.0000,0.0000,-0.0020,0.000,40.000,41.2,42.1,18.27,-0.000,-0.00,-0.00,0.00,0
122.081,-0.23621,-85.0,0.000,-0.001,0.0000,0.0000,-0.0024,0.000,40.000,41.2,42.1,18.28,-0.000,-0.00,0.00,-0.00,0
122.112,-0.23620,-85.0,0.000,-0.000,0.0000,0.0000,0.0024,0.000,40.000,41.2,42.1,18.27,-0.000,-0.00,0.00,0.00,0
122.190,-0.23623,-85.0,0.000,0.006,0.0000,0.0000,0.0034,0.000,40.000,41.2,42.1,18.27,0.000,-0.00,-0.00,-0.00,0
122.220,-0.23627,-85.1,0.000,0.004,0.0000,0.0000,0.0008,0.000,40.000,41.2,42.1,18.28,0.000,0.00,-0.00,0.00,0
122.247,-0.23627,-85.1,0.000,-0.000,0.0000,0.0000,0.0007,0.000,40.000,41.2,42.1,18.27,-0.000,-0.00,0.00,0.00,0
122.277,-0.23629,-85.1,0.000,-0.002,0.0000,0.0000,0.0036,0.000,40.000,41.2,42.1,18.27,-0.000,-0.00,-0.00,-0.00,0
122.307,-0.23633,-85.1,0.000,0.001,0.0000,0.0000,-0.0009,0.000,40.000,41.2,42.1,18.27,0.000,0.00,-0.00,0.00,0
122.337,-0.23645,-85.1,0.000,-0.004,0.0000,0.0000,-0.0033,0.000,40.000,41.2,42.1,18.28,0.000,0.00,0.00,-0.00,0
122.366,-0.23647,-85.1,0.000,-0.011,0.0000,0.0000,-0.0061,0.000,40.000,41.2,42.1,18.28,-0.000,0.00,0.00,0.00,0
122.398,-0.23663,-85.2,0.000,-0.007,0.0000,0.0000,-0.0023,0.000,40.000,41.2,42.1,18.28,0.000,-0.00,0.00,-0.00,0
122.430,-0.23669,-85.2,0.000,0.001,0.0000,0.0000,-0.0017,0.000,40.000,41.2,42.1,18.28,0.000,-0.00,-0.00,-0.00,0
122.457,-0.23682,-85.3,0.000,-0.005,0.0000,0.0000,0.0007,0.000,40.000,41.2,42.1,18.27,0.000,-0.00,-0.00,-0.00,0
122.487,-0.23694,-85.3,0.000,-0.005,0.0000,0.0000,0.0022,0.000,40.000,41.2,42.1,18.28,0.000,-0.00,-0.00,-0.00,0
122.515,-0.23700,-85.3,0.000,-0.003,0.0000,0.0000,-0.0027,0.000,40.000,41.2,42.1,18.28,0.000,0.00,-0.00,0.00,0
122.545,-0.23702,-85.3,0.000,0.003,0.0000,0.0000,-0.0062,0.000,40.000,41.2,42.1,18.27,-0.000,0.00,0.00,-0.00,0
122.575,-0.23706,-85.3,0.000,0.000,0.0000,0.0000,-0.0076,0.000,40.000,41.1,42.1,18.27,0.000,0.00,-0.00,0.00,0
122.606,-0.23699,-85.3,0.000,0.003,0.0000,0.0000,0.0016,0.000,40.000,41.1,42.1,18.27,0.000,0.00,-0.00,-0.00,0
122.636,-0.23699,-85.3,0.000,0.001,0.0000,0.0000,-0.0030,0.000,40.000,41.1,42.1,18.27,-0.000,0.00,-0.00,-0.00,0
122.666,-0.23707,-85.3,0.000,-0.001,0.0000,0.0000,-0.0005,0.000,40.000,41.1,42.1,18.27,0.000,0.00,0.00,-0.00,0
122.696,-0.23718,-85.4,0.000,0.001,0.0000,0.0000,-0.0074,0.000,40.000,41.1,42.1,18.28,0.000,0.00,-0.00,0.00,0
122.724,-0.23720,-85.4,0.000,0.004,0.0000,0.0000,0.0080,0.000,40.000,41.1,42.1,18.27,-0.000,-0.00,0.00,0.00,0
122.751,-0.23710,-85.4,0.000,0.005,0.0000,0.0000,0.0009,0.000,40.000,41.1,42.1,18.28,0.000,-0.00,0.00,0.00,0
122.781,-0.23669,-85.2,0.000,0.017,0.0000,0.0000,0.0014,0.000,40.000,41.1,42.1,18.27,-0.000,-0.00,-0.00,-0.00,0
122.812,-0.23588,-84.9,0.000,0.036,0.0000,0.0000,0.0008,0.000,40.000,41.1,42.1,18.28,0.000,-0.01,-0.00,0.00,0
122.844,-0.23502,-84.6,0.000,0.013,0.0000,0.0000,-0.0049,0.000,40.000,41.1,42.1,18.27,0.000,0.00,-0.00,0.00,0
122.874,-0.23499,-84.6,0.000,-0.003,0.0000,0.0000,0.0010,0.000,40.000,41.1,42.1,18.27,-0.000,0.00,-0.00,-0.00,0
122.904,-0.23554,-84.8,0.000,-0.020,0.0000,0.0000,0.0017,0.000,40.000,41.1,42.1,18.27,-0.000,0.00,0.00,0.00,0
122.934,-0.23609,-85.0,0.000,-0.017,0.0000,0.0000,0.0013,0.000,40.000,41.1,42.1,18.27,-0.000,-0.00,-0.00,-0.00,0
122.965,-0.23614,-85.0,0.000,0.000,0.0000,0.0000,-0.0097,0.000,40.000,41.1,42.1,18.28,-0.000,0.00,0.00,-0.00,0
122.995,-0.23637,-85.1,0.000,-0.022,0.0000,0.0000,0.0003,0.000,40.000,41.1,42.1,18.27,-0.000,0.00,-0.00,0.00,0
123.026,-0.23657,-85.2,0.000,0.002,0.0000,0.0000,0.0057,0.000,40.000,41.1,42.0,18.27,-0.000,-0.00,-0.00,0.00,0
123.056,-0.23651,-85.1,0.000,0.001,0.0000,0.0000,0.0034,0.000,40.000,41.1,42.0,18.27,0.000,0.00,0.00,-0.00,0
123.081,-0.23652,-85.1,0.000,-0.001,0.0000,0.0000,-0.0042,0.000,40.000,41.1,42.0,18.28,0.000,-0.00,0.00,0.00,0
123.111,-0.23656,-85.2,0.000,-0.004,0.0000,0.0000,-0.0005,0.000,40.000,41.1,42.0,18.28,0.000,0.00,0.00,0.00,0
123.139,-0.23655,-85.2,0.000,-0.006,0.0000,0.0000,0.0036,0.000,40.000,41.1,42.0,18.28,0.000,-0.00,0.00,0.00,0
123.165,-0.23654,-85.2,0.000,-0.005,0.0000,0.0000,0.0010,0.000,40.000,41.1,42.0,18.27,0.000,0.00,0.00,-0.00,0
123.196,-0.23652,-85.1,0.000,0.004,0.0000,0.0000,0.0005,0.000,40.000,41.1,42.0,18.27,-0.000,-0.00,0.00,0.00,0
123.225,-0.23657,-85.2,0.000,0.000,0.0000,0.0000,-0.0003,0.000,40.000,41.1,42.0,18.26,0.000,0.00,0.00,-0.00,0
123.257,-0.23669,-85.2,0.000,-0.000,0.0000,0.0000,-0.0021,0.000,40.000,41.1,42.0,18.27,-0.000,-0.00,0.00,0.00,0
123.287,-0.23669,-85.2,0.000,0.000,0.0000,0.0000,0.0000,0.000,40.000,41.0,42.0,18.27,0.000,-0.00,0.00,-0.00,0
123.319,-0.23669,-85.2,0.000,-0.001,0.0000,0.0000,0.0037,0.000,40.000,41.0,42.0,18.28,-0.000,-0.00,0.00,-0.00,0
123.349,-0.23669,-85.2,0.000,-0.001,0.0000,0.0000,-0.0003,0.000,40.000,41.0,42.0,18.28,-0.000,-0.00,0.00,-0.00,0
123.380,-0.23669,-85.2,0.000,-0.000,0.0000,0.0000,-0.0014,0.000,40.000,41.0,42.0,18.27,0.000,-0.00,0.00,0.00,0
123.411,-0.23669,-85.2,0.000,0.000,0.0000,0.0000,-0.0030,0.000,40.000,41.0,42.0,18.27,0.000,-0.00,-0.00,0.00,0
123.439,-0.23669,-85.2,0.000,0.000,0.0000,0.0000,-0.0024,0.000,40.000,41.0,42.0,18.28,0.000,0.00,0.00,0.00,0
123.466,-0.23669,-85.2,0.000,0.000,0.0000,0.0000,-0.0054,0.000,40.000,41.0,42.0,18.28,0.000,-0.00,-0.00,-0.00,0
123.496,-0.23669,-85.2,0.000,0.000,0.0000,0.0000,0.0011,0.000,40.000,41.0,42.0,18.27,0.000,0.00,-0.00,-0.00,0
123.526,-0.23671,-85.2,0.000,0.001,0.0000,0.0000,-0.0042,0.000,40.000,41.0,42.0,18.27,-0.000,-0.00,-0.00,-0.00,0
123.558,-0.23671,-85.2,0.000,-0.005,0.0000,0.0000,-0.0004,0.000,40.000,41.0,42.0,18.27,0.000,0.00,0.00,0.00,0
123.588,-0.23672,-85.2,0.000,-0.010,0.0000,0.0000,0.0028,0.000,40.000,41.0,42.0,18.27,-0.000,0.00,0.00,-0.00,0
123.616,-0.23671,-85.2,0.000,-0.003,0.0000,0.0000,-0.0011,0.000,40.000,41.0,42.0,18.28,0.000,0.00,-0.00,0.00,0
123.647,-0.23670,-85.2,0.000,0.007,0.0000,0.0000,0.0005,0.000,40.000,41.0,42.0,18.27,-0.000,-0.00,-0.00,0.00,0
123.678,-0.23668,-85.2,0.000,-0.004,0.0000,0.0000,-0.0031,0.000,40.000,41.0,42.0,18.28,-0.000,-0.00,0.00,-0.00,0
123.709,-0.23668,-85.2,0.000,0.004,0.0000,0.0000,0.0061,0.000,40.000,41.0,42.0,18.27,-0.000,-0.00,0.00,-0.00,0
123.739,-0.23666,-85.2,0.000,0.004,0.0000,0.0000,-0.0031,0.000,40.000,41.0,42.0,18.28,0.000,0.00,-0.00,-0.00,0
123.766,-0.23667,-85.2,0.000,-0.002,0.0000,0.0000,0.0081,0.000,40.000,41.0,42.0,18.28,0.000,0.00,0.00,0.00,0
123.796,-0.23664,-85.2,0.000,0.001,0.0000,0.0000,-0.0020,0.000,40.000,41.0,42.0,18.28,0.000,-0.00,-0.00,0.00,0
123.828,-0.23663,-85.2,0.000,0.006,0.0000,0.0000,-0.0052,0.000,40.000,41.0,42.0,18.27,-0.000,0.00,0.00,0.00,0
123.860,-0.23662,-85.2,0.000,-0.001,0.0000,0.0000,0.0020,0.000,40.000,41.0,42.0,18.28,-0.000,0.00,0.00,-0.00,0
123.890,-0.23657,-85.2,0.000,0.001,0.0000,0.0000,0.0011,0.000,40.000,41.0,42.0,18.26,0.000,0.00,0.00,-0.00,0
123.921,-0.23657,-85.2,0.000,0.001,0.0000,0.0000,-0.0055,0.000,40.000,41.0,42.0,18.27,-0.000,0.00,-0.00,0.00,0
123.955,-0.23657,-85.2,0.000,-0.001,0.0000,0.0000,0.0048,0.000,40.000,41.0,42.0,18.27,0.000,-0.00,0.00,0.00,0
123.983,-0.23655,-85.2,0.000,-0.001,0.0000,0.0000,-0.0017,0.000,40.000,40.9,42.0,18.28,0.000,0.00,-0.00,0.00,0
124.014,-0.23652,-85.1,0.000,-0.003,0.0000,0.0000,0.0009,0.000,40.000,40.9,42.0,18.28,-0.000,-0.00,-0.00,0.00,0
124.043,-0.23654,-85.2,0.000,-0.005,0.0000,0.0000,-0.0010,0.000,40.000,40.9,41.9,18.29,-0.000,0.00,0.00,-0.00,0
124.075,-0.23651,-85.1,0.000,-0.007,0.0000,0.0000,0.0038,0.000,40.000,40.9,41.9,18.27,-0.000,0.00,-0.00,0.00,0
124.103,-0.23651,-85.1,0.000,-0.000,0.0000,0.0000,0.0000,0.000,40.000,40.9,41.9,18.27,-0.000,-0.00,-0.00,-0.00,0
124.133,-0.23648,-85.1,0.000,0.001,0.0000,0.0000,-0.0022,0.000,40.000,40.9,41.9,18.28,-0.000,0.00,0.00,0.00,0
124.163,-0.23645,-85.1,0.000,0.003,0.0000,0.0000,-0.0036,0.000,40.000,40.9,41.9,18.27,0.000,-0.00,-0.00,0.00,0
124.195,-0.23644,-85.1,0.000,-0.005,0.0000,0.0000,-0.0029,0.000,40.000,40.9,41.9,18.28,0.000,-0.00,0.00,-0.00,0
124.228,-0.23639,-85.1,0.000,0.000,0.0000,0.0000,0.0005,0.000,40.000,40.9,41.9,18.27,-0.000,-0.00,0.00,-0.00,0
124.260,-0.23636,-85.1,0.000,0.000,0.0000,0.0000,-0.0023,0.000,40.000,40.9,41.9,18.27,-0.000,-0.00,0.00,0.00,0
124.291,-0.23638,-85.1,0.000,0.002,0.0000,0.0000,-0.0064,0.000,40.000,40.9,41.9,18.27,0.000,-0.00,0.00,-0.00,0
124.320,-0.23633,-85.1,0.000,0.000,0.0000,0.0000,0.0016,0.000,40.000,40.9,41.9,18.29,-0.000,-0.00,-0.00,0.00,0
124.349,-0.23632,-85.1,0.000,-0.002,0.0000,0.0000,0.0049,0.000,40.000,40.9,41.9,18.28,0.000,0.00,0.00,-0.00,0
124.379,-0.23621,-85.0,0.000,0.001,0.0000,0.0000,-0.0001,0.000,40.000,40.9,41.9,18.28,-0.000,0.00,-0.00,0.00,0
124.409,-0.23619,-85.0,0.000,-0.010,0.0000,0.0000,-0.0051,0.000,40.000,40.9,41.9,18.28,-0.000,0.00,0.00,-0.00,0
124.439,-0.23618,-85.0,0.000,0.004,0.0000,0.0000,0.0026,0.000,40.000,40.9,41.9,18.28,0.000,-0.00,0.00,-0.00,0
124.467,-0.23621,-85.0,0.000,-0.000,0.0000,0.0000,0.0020,0.000,40.000,40.9,41.9,18.28,0.000,-0.00,0.00,0.00,0
124.497,-0.23622,-85.0,0.000,0.003,0.0000,0.0000,-0.0018,0.000,40.000,40.9,41.9,18.27,0.000,0.00,0.00,0.00,0
124.527,-0.23620,-85.0,0.000,-0.002,0.0000,0.0000,0.0041,0.000,40.000,40.9,41.9,18.27,-0.000,0.00,-0.00,0.00,0
124.557,-0.23623,-85.0,0.000,-0.007,0.0000,0.0000,-0.0076,0.000,40.000,40.9,41.9,18.27,0.000,0.00,0.00,-0.00,0
124.587,-0.23624,-85.0,0.000,-0.010,0.0000,0.0000,-0.0004,0.000,40.000,40.9,41.9,18.27,0.000,-0.00,0.00,-0.00,0
124.615,-0.23627,-85.1,0.000,0.006,0.0000,0.0000,-0.0011,0.000,40.000,40.9,41.9,18.28,0.000,0.00,0.00,-0.00,0
124.647,-0.23627,-85.1,0.000,0.000,0.0000,0.0000,-0.0034,0.000,40.000,40.9,41.9,18.27,-0.000,0.00,-0.00,-0.00,0
124.678,-0.23627,-85.1,0.000,0.000,0.0000,0.0000,0.0000,0.000,40.000,40.9,41.9,18.28,-0.000,-0.00,-0.00,-0.00,0
124.706,-0.23627,-85.1,0.000,-0.000,0.0000,0.0000,0.0017,0.000,40.000,40.9,41.9,18.28,0.000,-0.00,-0.00,-0.00,0
124.738,-0.23627,-85.1,0.000,-0.000,0.0000,0.0000,0.0031,0.000,40.000,40.8,41.9,18.27,-0.000,-0.00,0.00,-0.00,0
124.766,-0.23627,-85.1,0.000,0.000,0.0000,0.0000,0.0023,0.000,40.000,40.8,41.9,18.27,0.000,-0.00,0.00,0.00,0
124.797,-0.23627,-85.1,0.000,0.000,0.0000,0.0000,-0.0017,0.000,40.000,40.8,41.9,18.28,0.000,0.00,0.00,0.00,0
124.828,-0.23627,-85.1,0.000,-0.004,0.0000,0.0000,-0.0006,0.000,40.000,40.8,41.9,18.27,0.000,-0.00,0.00,-0.00,0
124.861,-0.23627,-85.1,0.000,0.000,0.0000,0.0000,0.0031,0.000,40.000,40.8,41.9,18.27,-0.000,-0.00,0.00,0.00,0
124.891,-0.23627,-85.1,0.000,0.000,0.0000,0.0000,0.0091,0.000,40.000,40.8,41.9,18.27,0.000,0.00,0.00,0.00,0
124.921,-0.23627,-85.1,0.000,0.000,0.0000,0.0000,-0.0007,0.000,40.000,40.8,41.9,18.28,-0.000,0.00,0.00,0.00,0
124.950,-0.23627,-85.1,0.000,0.001,0.0000,0.0000,-0.0010,0.000,40.000,40.8,41.9,18.28,0.000,-0.00,0.00,-0.00,0
124.981,-0.23627,-85.1,0.000,-0.000,0.0000,0.0000,-0.0053,0.000,40.000,40.8,41.9,18.28,-0.000,0.00,-0.00,0.00,0
125.013,-0.23627,-85.1,0.000,0.001,0.0000,0.0000,-0.0021,0.000,40.000,40.8,41.9,18.27,-0.000,0.00,0.00,0.00,0
125.045,-0.23627,-85.1,0.000,-0.000,0.0000,0.0000,0.0037,0.000,40.000,40.8,41.9,18.28,0.000,-0.00,-0.00,-0.00,0
125.078,-0.23627,-85.1,0.000,0.000,0.0000,0.0000,0.0017,0.000,40.000,40.8,41.9,18.28,0.000,-0.00,-0.00,-0.00,0
125.108,-0.23627,-85.1,0.000,-0.001,0.0000,0.0000,0.0003,0.000,40.000,40.8,41.9,18.27,0.000,-0.00,0.00,0.00,0
125.140,-0.23626,-85.1,0.000,0.005,0.0000,0.0000,0.0020,0.000,40.000,40.8,41.8,18.27,-0.000,0.00,-0.00,0.00,0
125.172,-0.23625,-85.0,0.000,-0.007,0.0000,0.0000,0.0032,0.000,40.000,40.8,41.8,18.27,0.000,0.00,-0.00,0.00,0
125.202,-0.23620,-85.0,0.000,0.004,0.0000,0.0000,-0.0029,0.000,40.000,40.8,41.8,18.27,-0.000,-0.00,0.00,0.00,0
125.231,-0.23622,-85.0,0.000,0.003,0.0000,0.0000,-0.0012,0.000,40.000,40.8,41.8,18.27,0.000,-0.00,-0.00,-0.00,0
125.264,-0.23622,-85.0,0.000,-0.003,0.0000,0.0000,-0.0050,0.000,40.000,40.8,41.8,18.27,0.000,-0.00,-0.00,0.00,0
125.294,-0.23621,-85.0,0.000,0.000,0.0000,0.0000,0.0006,0.000,40.000,40.8,41.8,18.27,0.000,0.00,0.00,-0.00,0
125.322,-0.23620,-85.0,0.000,0.006,0.0000,0.0000,-0.0023,0.000,40.000,40.8,41.8,18.28,-0.000,-0.00,-0.00,0.00,0
125.353,-0.23621,-85.0,0.000,0.000,0.0000,0.0000,0.0051,0.000,40.000,40.8,41.8,18.27,0.000,-0.00,0.00,0.00,0
125.382,-0.23614,-85.0,0.000,0.001,0.0000,0.0000,-0.0011,0.000,40.000,40.8,41.8,18.27,0.000,-0.01,0.00,-0.00,0
125.414,-0.23615,-85.0,0.000,-0.001,0.0000,0.0000,0.0076,0.000,40.000,40.8,41.8,18.27,-0.000,-0.00,0.00,-0.00,0
125.444,-0.23614,-85.0,0.000,0.001,0.0000,0.0000,0.0022,0.000,40.000,40.8,41.8,18.28,-0.000,-0.00,-0.00,0.00,0
125.477,-0.23615,-85.0,0.000,-0.000,0.0000,0.0000,0.0023,0.000,40.000,40.8,41.8,18.28,0.000,0.00,-0.00,-0.00,0
125.506,-0.23614,-85.0,0.000,-0.000,0.0000,0.0000,0.0019,0.000,40.000,40.7,41.8,18.27,0.000,-0.00,-0.00,-0.00,0
125.536,-0.23614,-85.0,0.000,-0.000,0.0000,0.0000,0.0049,0.000,40.000,40.7,41.8,18.28,0.000,-0.00,0.00,-0.00,0
125.566,-0.23615,-85.0,0.000,0.001,0.0000,0.0000,-0.0002,0.000,40.000,40.7,41.8,18.28,-0.000,-0.00,-0.00,0.00,0
125.597,-0.23614,-85.0,0.000,0.000,0.0000,0.0000,-0.0004,0.000,40.000,40.7,41.8,18.28,0.000,-0.00,0.00,-0.00,0
125.630,-0.23616,-85.0,0.000,-0.003,0.0000,0.0000,-0.0030,0.000,40.000,40.7,41.8,18.27,0.000,-0.00,0.00,-0.00,0
125.664,-0.23616,-85.0,0.000,0.007,0.0000,0.0000,0.0031,0.000,40.000,40.7,41.8,18.28,0.000,-0.00,0.00,0.00,0
125.693,-0.23615,-85.0,0.000,-0.006,0.0000,0.0000,0.0012,0.000,40.000,40.7,41.8,18.28,0.000,0.00,-0.00,-0.00,0
125.722,-0.23617,-85.0,0.000,-0.002,0.0000,0.0000,0.0010,0.000,40.000,40.7,41.8,18.28,-0.000,-0.00,-0.00,-0.00,0
125.748,-0.23618,-85.0,0.000,0.002,0.0000,0.0000,-0.0008,0.000,40.000,40.7,41.8,18.27,-0.000,0.00,-0.00,-0.00,0
125.778,-0.23617,-85.0,0.000,0.004,0.0000,0.0000,0.0023,0.000,40.000,40.7,41.8,18.27,0.000,0.00,-0.00,-0.01,0
125.807,-0.23617,-85.0,0.000,0.001,0.0000,0.0000,0.0002,0.000,40.000,40.7,41.8,18.29,0.000,0.00,0.00,-0.00,0
125.836,-0.23617,-85.0,0.000,0.006,0.0000,0.0000,0.0002,0.000,40.000,40.7,41.8,18.27,0.000,0.00,0.00,-0.00,0
125.865,-0.23615,-85.0,0.000,0.003,0.0000,0.0000,0.0045,0.000,40.000,40.7,41.8,18.28,-0.000,0.00,0.00,-0.00,0
125.894,-0.23616,-85.0,0.000,-0.002,0.0000,0.0000,0.0036,0.000,40.000,40.7,41.8,18.28,-0.000,0.00,-0.00,0.00,0
125.924,-0.23618,-85.0,0.000,-0.010,0.0000,0.0000,0.0020,0.000,40.000,40.7,41.8,18.28,0.000,0.00,-0.00,0.00,0
125.954,-0.23616,-85.0,0.000,-0.005,0.0000,0.0000,-0.0015,0.000,40.000,40.7,41.8,18.27,0.000,-0.00,-0.00,-0.00,0
125.981,-0.23614,-85.0,0.000,-0.006,0.0000,0.0000,-0.0010,0.000,40.000,40.7,41.8,18.27,-0.000,0.00,0.00,0.00,0
126.012,-0.23618,-85.0,0.000,0.005,0.0000,0.0000,0.0032,0.000,40.000,40.7,41.8,18.27,-0.000,-0.00,-0.00,0.00,0
126.044,-0.23616,-85.0,0.000,-0.003,0.0000,0.0000,0.0032,0.000,40.000,40.7,41.8,18.28,0.000,0.00,0.00,0.00,0
126.076,-0.23616,-85.0,0.000,0.001,0.0000,0.0000,0.0015,0.000,40.000,40.7,41.8,18.29,-0.000,0.00,0.00,0.00,0
126.107,-0.23615,-85.0,0.000,0.005,0.0000,0.0000,0.0017,0.000,40.000,40.7,41.8,18.28,-0.000,0.00,0.00,-0.00,0
126.137,-0.23619,-85.0,0.000,0.002,0.0000,0.0000,0.0035,0.000,40.000,40.7,41.8,18.27,-0.000,-0.00,-0.00,-0.00,0
126.165,-0.23615,-85.0,0.000,0.006,0.0000,0.0000,-0.0016,0.000,40.000,40.7,41.8,18.27,0.000,-0.00,-0.00,-0.00,0
126.193,-0.23617,-85.0,0.000,0.004,0.0000,0.0000,0.0012,0.000,40.000,40.7,41.8,18.28,-0.000,-0.00,0.00,0.00,0
126.224,-0.23617,-85.0,0.000,-0.006,0.0000,0.0000,-0.0010,0.000,40.000,40.7,41.8,18.27,-0.000,0.00,-0.00,-0.00,0
126.253,-0.23618,-85.0,0.000,-0.003,0.0000,0.0000,0.0037,0.000,40.000,40.7,41.8,18.28,-0.000,-0.00,0.00,-0.00,0
126.286,-0.23614,-85.0,0.000,-0.000,0.0000,0.0000,-0.0010,0.000,40.000,40.6,41.7,18.28,0.000,-0.00,0.00,-0.00,0
126.359,-0.23616,-85.0,0.000,0.001,0.0000,0.0000,-0.0019,0.000,40.000,40.6,41.7,18.28,-0.000,-0.00,0.00,0.00,0
126.388,-0.23615,-85.0,0.000,-0.001,0.0000,0.0000,0.0008,0.000,40.000,40.6,41.7,18.27,0.000,0.00,-0.00,0.00,0
126.415,-0.23614,-85.0,0.000,0.011,0.0000,0.0000,0.0041,0.000,40.000,40.6,41.7,18.28,-0.000,-0.00,-0.00,-0.01,0
126.440,-0.23613,-85.0,0.000,-0.000,0.0000,0.0000,-0.0008,0.000,40.000,40.6,41.7,18.28,0.000,0.00,0.00,0.00,0
